created_at,id_str,full_text,favorite_count,retweet_count,user_id_str,user_name,user_screen_name,user_location,user_description,user_friends_count,user_followers_count,hashtags,mentions
Mon Jul 27 06:58:54 +0000 2020,1287643610389688320,"RT @tracybeanz: The left is finally realizing that 99% of America is legitimately TERRIFIED of what is happening in liberal cities, and the…",0,3226,24179441,ssdoyle 🇺🇸,ssdoyle68,,"Conservative/ Libertarian, CHRISTIAN;Do Not Follow me if you are easily offended, & dislike Random tweets and re-tweets. I don't engage with Haters #Block",149,384,,tracybeanz
Mon Jul 27 07:00:08 +0000 2020,1287643922051694593,"잉 &gt;3&lt;밖에 안보여요 ㅜㅜ 

#質問箱 #のり越えようみんなで https://t.co/yl1nLFk6ff",0,0,1016319357008338944,동결 도혜율,hyeyul_trump,I.이밍님 CM(imtrp_),🂱TRUMP ONLY🂱 사담계 @hyeyul_is_back,85,96,のり越えようみんなで|質問箱,
Mon Jul 27 07:00:35 +0000 2020,1287644034878656512,@JoeBiden Joe Biden on lgbt rights before it was mainstream 🏳️‍🌈 this guy just wants the vote #WalkAwayFromDemocrats https://t.co/OA0NhZcdkv,38,30,1281503836729946145,Rainbow Patriot 🏳️‍🌈🇺🇸,PatriotRainbow,"Brooklyn, NY","just a gay liberal, living in 2020. voted for Obama08, Bernie16, Trump2020. I didn’t move y’all did.🇺🇸🏳️‍🌈 Biden bends the knee to Antifa. (Hobbit / Dragon)",22,13,WalkAwayFromDemocrats,JoeBiden
Mon Jul 27 07:00:43 +0000 2020,1287644066897952768,"@AVindman Thank you for your years of service and fu*k trump, the draft dodger.",0,0,865277581104340998,Deb don,Debdonowitz,,,311,8,,AVindman
Mon Jul 27 07:04:14 +0000 2020,1287644950763433985,RT @B52Malmet: Bill Barr is an enemy of the people. Chad Wolf is an enemy of the people. Stephen Miller is an enemy of the people. Jared Ku…,0,5207,1134141883817480192,Katmendue,Katmendo,,Retired social worker; federal/state  administrator Native American programs,754,170,,B52Malmet
Mon Jul 27 08:53:59 +0000 2020,1287672570712485891,RT @Amy_Siskind: Trump has sent more than 40 tweets in the last couple of hours- mostly to make his case for his failing fascist takeover o…,0,4054,16273834,woofka #BlackLivesMatter,woofka,Utah,"mom, lesbian, Christian. ordained clergy, PhD candidate (history); and all-around lefty/liberal/progressive! Faithful must rise up 4 justice! vote Blue!",4446,4324,,Amy_Siskind
Mon Jul 27 08:56:00 +0000 2020,1287673078252818432,"RT @EricTrump: I hope everyone in the #LGBTQ community is able to see this video of Joe Biden:

 https://t.co/U4rbJ92ZFW",0,32621,1110218048240320512,Deplorable Norwegian,HBergsjoe,,#woldpariot #Trump2020 #KAG,9863,9608,LGBTQ,EricTrump
Mon Jul 27 08:56:14 +0000 2020,1287673135765032961,"RT @realDonaldTrump: There is NO WAY a place like Pennsylvania can vote for the Radical Left and their puppet, Joe Biden, when they are aga…",0,27504,3351024682,Take The Red Pill,_TAGN_,"Michigan, USA","#Trump2020 


Michigan For Trump
I'm not Jewish but I stand with Israel till the end.",312,387,,realDonaldTrump
Mon Jul 27 08:56:22 +0000 2020,1287673171986980864,"@dummicratz @casitruth @realDonaldTrump @RealJamesWoods That is depressingly true.  We are all to blame though. We all wanted everything we desired for cheap. We shop at Walmarts, and buy disposable clothes, electronics, everything really. Our consumerism has made China a superpower.",0,0,27526898,John M,JohnnyMacAttack,"Calgary, AB","The more time I spend on here, the more I relate to my dog.
F1 & Hockey Fan
Automotive geek",1511,231,,RealJamesWoods|casitruth|realDonaldTrump
Mon Jul 27 08:57:01 +0000 2020,1287673336726773761,RT @Sofiara111: @DyamondWithaY Wow! We are not going to let Trump's administration's teaching of division and hate stand.,0,2,65410543,trina d firey,madorairene,"Maryland, USA",,887,1324,,DyamondWithaY|Sofiara111
Mon Jul 27 08:58:50 +0000 2020,1287673791728975873,@firebrand3 @realDonaldTrump That and turning into Cthulhu.,1,0,797763294203432961,Benet,BenetH42,North Down garden centre type ,"I came into this world naked, screaming and covered in someone else's blood. I have no problem going out the same way.",1149,1647,,firebrand3|realDonaldTrump
Mon Jul 27 08:59:19 +0000 2020,1287673912764125191,RT @borzou: Hurricane that Trump ignores while playing golf knocks down his shoddily built border wall https://t.co/HtwoVKAprm,0,13216,20803522,Christopher (Please vote!),The_Vole,OHIO,I am love buckets,380,428,,borzou
Mon Jul 27 09:00:09 +0000 2020,1287674125104947201,RT @pennington_jr: @SydneyLWatson @realDonaldTrump In the sixties they took prayer out of schools.. you were not allowed to pray anymore to…,0,57,1218540875883732992,Sue-eng,Sueen9,,"Yeshua ✝️ Israel 🇮🇱 Biology 
MAGA.. KAG..IFBAP..
Family first. 
Beware of men who promise great things in the name of the people - Tolstoy",4480,3660,,SydneyLWatson|pennington_jr|realDonaldTrump
Mon Jul 27 09:01:05 +0000 2020,1287674358262108161,RT @scientificrealm: @realDonaldTrump @FoxNews https://t.co/glqKv0ymI9,0,13,1197019673814032384,Vivian Forrester,VivianForrester,,,116,17,,FoxNews|realDonaldTrump|scientificrealm
Mon Jul 27 09:04:14 +0000 2020,1287675152948436993,"RT @ParisPasRose: Destruction en cours du fameux mur USA-Mexique de Donald Trump par l'ouragan #Hanna.

Changement climatique 1–0 Trump htt…",0,3996,886399774764789760,Paul Foucher,realPaulFoucher,Paris / Déols (Indre),"Sciences Po | 1ère année | Paris-X

#TWSS

https://t.co/T3vn1u6Oq4",171,169,Hanna,ParisPasRose
Mon Jul 27 09:05:05 +0000 2020,1287675365025030145,"RT @RepMaxineWaters: 11THDAY! Trump, it’s been 11DAYS since I sent Cabinet a letter asking U to use the Defense Production Act to get more…",0,3184,23499008,Lisa Cash,LisaCash,San Francisco & Germany,Political Analyst Entertainer,1584,1557,,RepMaxineWaters
Mon Jul 27 09:05:07 +0000 2020,1287675374743310336,RT @bigmoneysucks: Why does @JoeBiden need the Senate to turn blue? After all he said that nothing will change.,0,20,1178967284297154563,Nina Turner/Kshama Sawant 2024🇨🇲🌈🌍,RMpodol,,Just a moron trying not to look dumb.,714,1595,,JoeBiden|bigmoneysucks
Mon Jul 27 09:05:17 +0000 2020,1287675416317231104,@BillStepien @realDonaldTrump https://t.co/LYSWAUoYaJ,0,0,524346316,Fermion Cloud,BessDotVerksted,"London, England",Artist. Expat. 🦢🧘🏼🚣🏼‍♂️🐝💚 Those who do not move do not notice their chains-Rosa Luxembourg,727,316,,BillStepien|realDonaldTrump
Mon Jul 27 11:00:25 +0000 2020,1287704391521308672,RT @almayadeen_es: Sin proponérselo #Trump fomentó inicio de la ruina de Estados Unidos https://t.co/BzPLtxvwU2 https://t.co/OzGTrYfeOV,0,12,1256567722047086592,𝕃𝕦𝕟𝕒𝔸𝕞𝕒𝕕𝕒 🎆🍃🌹🇻🇪,LunaamadaRayito,"""Le Bonheur des Dames""","#DiosdadoPaLaAsamblea @𝘥𝘤𝘢𝘣𝘦𝘭𝘭𝘰𝘙
𝑈𝑛 𝑐𝘩𝑎𝑣𝑖𝑠𝑡𝑎 𝑅𝑒𝑛𝑎𝑐𝑒 𝑐𝑢𝑎𝑛𝑡𝑎𝑠 𝑣𝑒𝑐𝑒𝑠 𝑠𝑒𝑎 𝑛𝑒𝑐𝑒𝑠𝑎𝑟𝑖𝑜 ...",2268,1910,Trump,almayadeen_es
Mon Jul 27 11:01:11 +0000 2020,1287704582643159042,"#TrumpIsACompleteFailure 
#MailInVoting #MailInBallots 
Ronna Kayliegh a nd Trump: Kindly, explain the double standard here: https://t.co/KmNxapU57D",0,0,247642500,🇺🇸@___Lorenco___ 🇺🇸,___lor__,"Wisconsin, Appleton","🌹Joe Biden🌹  A leader must have compassion, Trump has none.
""Internet Research Agency""  hires Russians to make fake accts to sow division among Americans.",5037,5932,MailInBallots|MailInVoting|TrumpIsACompleteFailure,
Mon Jul 27 11:02:31 +0000 2020,1287704916564246529,"RT @HKrassenstein: If you are attacking Jerry Nadler for not wearing a mask, outside, by himself, yet you don’t say a word about Trump not…",0,1759,316168283,Exercising Blows,ExercisingBlows,in pain,"I set up this account to bitch about exercising and how much it sucks ass. After 8 years, many long runs, and a 1000# club entry, exercising still sucks ass.",1036,242,,HKrassenstein
Mon Jul 27 11:02:46 +0000 2020,1287704982809186304,"RT @KMGGaryde: G'Morning USA🇺🇸
✔️Trump: Stands For Law, Order
      &amp; Peace &amp; Prosperity!
✔️ Biden with The Corrupt Democrats &amp; Will Raise…",0,122,834282232131047424,True Patriots,TruePatriots2,,History Music,465,54,,KMGGaryde
Mon Jul 27 11:03:42 +0000 2020,1287705215609774081,RT @Hymamoore: PERSONAL NEWS:  I am excited to join team @JoeBiden as Southern Regional Communications Director.  Looking forward to spendi…,0,3561,26619944,BHanmore,bandsh,,,2070,1627,,Hymamoore|JoeBiden
Mon Jul 27 11:04:20 +0000 2020,1287705376557850624,"@happydaymachine @therealPJHammer @RobertM15136899 @mmpadellan @realDonaldTrump @FoxNews So where does this All begin hmmm 🤔 with the police 👈
Treating minorities unfairly /killing 
Say her name👇 #Breannataylor  
Justice still needs to be done, No??? 🤨 Those criminals (cops) still need to be arrested!!  The damage by cops/Trump's admin is still being done 👈",6,0,733410479826161664,nikki jenks,jenks_nikki,,,26,73,Breannataylor,FoxNews|RobertM15136899|happydaymachine|mmpadellan|realDonaldTrump|therealPJHammer
Mon Jul 27 11:05:16 +0000 2020,1287705609064906754,RT @eugenegu: @realDonaldTrump The protestors are patriotic American citizens and literally mothers who care about the future of their kids…,0,682,83893838,Jane Liber (@😷),JanieEL,,"We have but one earth. Treat it with respect. Also, remember The Golden Rule. It’ll truly make the earth a better place to live! Peace ☮️",234,767,,eugenegu|realDonaldTrump
Mon Jul 27 11:06:04 +0000 2020,1287705813226786817,"RT @RepsForBiden: Trump’s “most powerful and comprehensive border wall structure anywhere in the world” just collapsed. SAD! 
#TrumpCantKee…",0,2348,3196354034,drone pill,dronepill,"Austin, TX",Laugh Play Ascend,1109,234,,RepsForBiden
Mon Jul 27 13:03:52 +0000 2020,1287735456797528064,"RT @CaslerNoel: Even Vanky is retweeting the Daily Caller now, as the Trump Campaign gets more desperate you will see the Mafia Princess sh…",0,2939,810302458895286273,😷Brian O'Loughlin💙🆘🐶❄🌊,brianoloughlin9,UP of Michigan,"I 100% Suppoprt My Governor, That Woman from Michigan. #BlueWave Liberal. ❤ my 🐶. #ImpeachedForLife. #BlackLivesMatter #BunkerBitch #Resist #TheResistance",4988,3880,,CaslerNoel
Mon Jul 27 13:04:24 +0000 2020,1287735591417851907,RT @rpdandy: Lincoln Project’s latest ad shows Trump’s deep ties to accused sex trafficker Ghislaine Maxwell https://t.co/pBQfrPURiJ,0,52,610205935,(((bohemund))),bgwinettem,,"Antifa Lefty, same as Jefferson, Lincoln, FDR, & MLK Abolish ICE Nazi’s. Things are never so bad Trump cant make them worse. ✡️ BIDEN/HARRIS. #JabbaTheTrump",7428,7113,,rpdandy
Mon Jul 27 13:04:51 +0000 2020,1287735702910894080,@TrumpWarRoom @realDonaldTrump @ErinMPerrine Trump is sending battalions of heavily armed secret police to remind us of his love.,0,0,1189898511552335872,UnoColpo,ColpoUno,,"Nobody you know.

More rōnin than rogue.

My favorite color is grue.

Don't start the plague without me!",650,227,,ErinMPerrine|TrumpWarRoom|realDonaldTrump
Mon Jul 27 13:04:54 +0000 2020,1287735717880369153,"RT @docrussjackson: @trussliz “Wilbur Ross, President-elect Donald Trump’s pick for Commerce secretary, has urged other countries to exploi…",0,27,557646473,John Robinson#FBPE🥴🕷🐟Rejoin 3.5%,johnelalamo,Bryn Wigan/Calpe  El Cahon Cal,🍒⚪️#FBPE🇬🇧🇪🇸🚲 I will follow back if followed. No DMs please. RTs do not necessarily mean endorsements.,6690,6126,,docrussjackson|trussliz
Mon Jul 27 13:06:32 +0000 2020,1287736129450577921,"RT @SenWarren: Trump &amp; his team have repeatedly belittled COVID-19 risks, but more than 140,000 are dead &amp; we can't pretend long-term risks…",0,676,1127993349087080449,Mark Cook,usandearth,,Truths & Facts are my main biases...,389,116,,SenWarren
Mon Jul 27 13:06:59 +0000 2020,1287736239354007554,"RT @ForeignPolicy: Even if he is defeated in November and a Joe Biden administration does nearly everything right, the consequences of Trum…",0,195,2895588229,Sunshine Statement,SunStatement,,"Focused on the civics of We the People and the politicians we elect, particularly (hence the title) in Florida, but also in Washington & around the world.",535,113,,ForeignPolicy
Mon Jul 27 15:05:29 +0000 2020,1287766062273003523,"@SusanStJames3 It’s a game. Biden is ready they just want a “come back kid”  surprise “wow, look at Joe” moment . Dem playbook so predictable",0,0,1095419303040598022,Fellow23 Parler @JKFellow23,jkfellow23,,"A research Fellow,  Ret Maj DNP,MPH, Trauma Nurse, Woman of God. Having fun. Love a good debate & a good book. Don't back down when they cry. Latina/AA Respeto!",4997,3188,,SusanStJames3
Mon Jul 27 15:05:47 +0000 2020,1287766137875374081,"RT @CNBCPolitics: White House economic advisor Larry Kudlow said Sunday that the next round of coronavirus relief will include $1,200 stimu…",0,13,279319442,FamousPixs,FamousPixs,,,4998,1898,,CNBCPolitics
Mon Jul 27 15:06:03 +0000 2020,1287766205030334466,"RT @ScottPresler: @realDonaldTrump This is from Sacramento. 

Hundreds of Trump supporters learning how to register new voters. 

A sleepin…",0,12328,47442987,Sinsonta R,Guarinango,SPAIN,Involved in matters related to the Greatness of America! Conservative to the core & no willing to compromise for my believes!,495,303,,ScottPresler|realDonaldTrump
Mon Jul 27 15:06:10 +0000 2020,1287766232922574848,"Şu an Soros ile Trump’ın arası bozuk 

Trump’ın kendisini devirmek için George Floyd eylemlerini finanse etmekle suçluyor

Tıpkı Gezi eylemlerini Soros’un organize ettiği söylemleri gibi
(Hala 200₺ alacaklıyım Sorostan)🤣

Biden geldiğinde durum değişecektir",0,0,982634794646458368,LooP,HUKUMDAGI,"Madridanos, España","T. Furkan Altın-Yeditepe Ünv-MBA Software Developer-Madrid-ATEIST-🇮🇨🇰🇬 Video Content, Medical Analyst,Social Media Analyst, Ironical, Traveler🌍 -SÖVEBİLİR-",882,2724,,
Mon Jul 27 15:06:22 +0000 2020,1287766285170835456,"#2016HOAX #VOID2016Election #Unhackthevote #FreePress #FuckingMORON #BLM #MAGAts #Enough #KochSuckers #ERANOW #GOPTraitors #LegalizeIt  #FucxandFiends #MikhailLesin #Putin #JPing #Un #Erdogan #Assad #Duterte #MBS 
#TяumpOwnsEveryDeath #Tinymansquare
@GOP
#Proctolaquists🚫 https://t.co/3lh6Lpuv1X",0,0,26077011,Bud Wiser,Flicksterific,Calibamastan,I'm ANTIFA Vetting for a friend not afraid of DMs 365 Honey pot. followed by @BarackObama funding Bribes donations spare change https://t.co/iasF7gt3GV,8676,8358,2016HOAX|Assad|BLM|Duterte|ERANOW|Enough|Erdogan|FreePress|FuckingMORON|FucxandFiends|GOPTraitors|JPing|KochSuckers|LegalizeIt|MAGAts|MBS|MikhailLesin|Proctolaquists|Putin|Tinymansquare|TяumpOwnsEveryDeath|Un|Unhackthevote|VOID2016Election,GOP
Mon Jul 27 15:06:24 +0000 2020,1287766291219206144,RT @funder: @realDonaldTrump You are a pathological liar. You were just bragging about the presence of Feds everywhere. Now people are dead…,0,840,1084990219,kimberly sage,KimmieSage,,,111,73,,funder|realDonaldTrump
Mon Jul 27 15:06:41 +0000 2020,1287766366489993216,"RT @thebradfordfile: Is it just me, or does the media have a total blackout on reporting any crimes where the victims are Trump supporters?",0,2716,1194656654844805120,CiCi,CiCi62449692,"Arizona, USA","Mom, wife, Grandma, Trump supporter.🇺🇸😊",795,267,,thebradfordfile
Mon Jul 27 15:06:50 +0000 2020,1287766403743916033,"RT @realDonaldTrump: Homeland Security or Federal Forces are little involved in Seattle, other than we have a large standby team in case of…",0,25105,1275161452538744832,Angela,Angie31189,"Tennessee, USA","single mom, Floridian sun beach fishing, #maga#trp2020",35,7,,realDonaldTrump
Mon Jul 27 15:06:53 +0000 2020,1287766414963675136,RT @BarbraStreisand: Trump is trying to scare all the seniors in America by pretending the police no longer answer 911 calls because Joe Bi…,0,3071,3237982876,Sandbro,MichaelSandbro,"Lakewood, OH",,241,38,,BarbraStreisand
Mon Jul 27 15:07:03 +0000 2020,1287766456726425603,RT @eugenegu: @realDonaldTrump @Yankees Trump needs to stop scapegoating Chinese Americans by calling the coronavirus the “China Virus.” An…,0,1078,1140392144,Anthony B. 🎷,JazzLuvnAnt,,Backup for @PoliticalAnt. I love #SmoothJazz and fellow Berners.:-),1199,808,,Yankees|eugenegu|realDonaldTrump
Mon Jul 27 15:07:16 +0000 2020,1287766510518378503,"RT @howardfineman: Too late for you to help, or get any credit, #MitchMcConnell. You’ve done more than any member of Congress — perhaps any…",0,3749,727584520950710272,Laura McGinnist,LauraMcGinnist,"Las Vegas, NV",,361,52,MitchMcConnell,howardfineman
Mon Jul 27 15:07:30 +0000 2020,1287766570807242758,RT @SteveSchmidtSES: Dr. Dan Barkhuff served  as a Lt. Cmdr with the US NAVY SEALS.  He is a COMBAT VETERAN who became an ER MD.  He makes…,0,3390,89552709,Audrey Fetterhoff,AudreyGarden,,Genealogy researcher  #RESISTANCE #TheResistance #MeToo Happily married and mother to 1 son No Lists Please.  #BlackLivesMatter  #FBR #PRU,13080,11909,,SteveSchmidtSES
Mon Jul 27 15:07:37 +0000 2020,1287766600012238848,RT @TheRightMelissa: @realDonaldTrump Just make sure that Fauci doesn’t push for it to be mandatory because that’s what they are scheming.…,0,854,582484170,TheTruth,guycoceo,,,196,74,,TheRightMelissa|realDonaldTrump
Mon Jul 27 15:07:42 +0000 2020,1287766622296580097,@ed_4_truth @ericjackson Ohhhh well luckily for us we have the worlds strongest smartest leader President Donald J Trump that won’t let it be a political weapon and has instituted the absolute best policies to reduce the mortality rate even lower then any other country on earth......,16,0,2573809488,Echo Doctrine,EchoDoctrine,,"FireMedic, Video game & twitch lover, Health & Fitness enthusiast | Business: echodoctrine@gmail.com",846,618,,ericjackson
